Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	100
	Source Height	100
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Transform	Scale
	Frame	X percent	Y percent	Z percent	
	369	100.052	100.052	100	
	370	100.029	100.029	100	
	371	100.014	100.014	100	
	372	100	100	100	
	373	100	100	100	
	374	100	100	100	
	375	99.9914	99.9914	100	
	376	99.9943	99.9943	100	
	377	99.9943	99.9943	100	
	378	99.9914	99.9914	100	
	379	99.9943	99.9943	100	
	380	99.9914	99.9914	100	
	381	99.9914	99.9914	100	
	382	99.9914	99.9914	100	
	383	99.9914	99.9914	100	
	384	99.9914	99.9914	100	
	385	99.9914	99.9914	100	
	386	99.9885	99.9885	100	
	387	99.9856	99.9856	100	
	388	99.9885	99.9885	100	
	389	99.9856	99.9856	100	
	390	99.9856	99.9856	100	
	391	99.9856	99.9856	100	
	392	99.9827	99.9827	100	
	393	99.9827	99.9827	100	
	394	99.9798	99.9798	100	
	395	99.9798	99.9798	100	
	396	99.9798	99.9798	100	
	397	99.9798	99.9798	100	
	398	99.9798	99.9798	100	
	399	99.9798	99.9798	100	
	400	99.9798	99.9798	100	
	401	99.9798	99.9798	100	
	402	99.9769	99.9769	100	
	403	99.9769	99.9769	100	
	404	99.9741	99.9741	100	
	405	99.9769	99.9769	100	
	406	99.977	99.977	100	
	407	99.9741	99.9741	100	
	408	99.977	99.977	100	
	409	99.9741	99.9741	100	
	410	99.977	99.977	100	
	411	99.977	99.977	100	
	412	99.977	99.977	100	
	413	99.977	99.977	100	
	414	99.977	99.977	100	
	415	99.977	99.977	100	
	416	99.9741	99.9741	100	
	417	99.977	99.977	100	
	418	99.4594	99.4594	100	
	419	99.0367	99.0367	100	
	420	98.5464	98.5464	100	
	421	98.026	98.026	100	
	422	97.5246	97.5246	100	
	423	97.0209	97.0209	100	
	424	96.5111	96.5111	100	
	425	96.0935	96.0935	100	
	426	95.6827	95.6827	100	
	427	95.2673	95.2673	100	
	428	94.7033	94.7033	100	
	429	94.1519	94.1519	100	
	430	93.6761	93.6761	100	
	431	93.2393	93.2393	100	
	432	92.4833	92.4833	100	
	433	92.0372	92.0372	100	
	434	91.6076	91.6076	100	
	435	91.2045	91.2045	100	
	436	90.7644	90.7644	100	
	437	90.2756	90.2756	100	
	438	89.7915	89.7915	100	
	439	89.3071	89.3071	100	
	440	88.8186	88.8186	100	
	441	88.3458	88.3458	100	
	442	87.8557	87.8557	100	
	443	87.3216	87.3216	100	
	444	86.8645	86.8645	100	
	445	86.4165	86.4165	100	
	446	85.9903	85.9903	100	
	447	85.4711	85.4711	100	
	448	84.8152	84.8152	100	
	449	84.8219	84.8219	100	
	450	84.8168	84.8168	100	
	451	84.8272	84.8272	100	
	452	84.8272	84.8272	100	
	453	84.8233	84.8233	100	
	454	84.8247	84.8247	100	
	455	84.8247	84.8247	100	
	456	84.8233	84.8233	100	
	457	84.8233	84.8233	100	
	458	84.8233	84.8233	100	
	459	84.8233	84.8233	100	
	460	84.8194	84.8194	100	
	461	84.8155	84.8155	100	
	462	84.8141	84.8141	100	
	463	84.8194	84.8194	100	
	464	84.8168	84.8168	100	
	465	84.8143	84.8143	100	
	466	84.8026	84.8026	100	
	467	84.8001	84.8001	100	
	468	84.7934	84.7934	100	
	469	84.7906	84.7906	100	
	470	84.7906	84.7906	100	
	471	84.7867	84.7867	100	
	472	84.7854	84.7854	100	
	473	84.7815	84.7815	100	
	474	84.7511	84.7511	100	
	475	84.7486	84.7486	100	
	476	84.7497	84.7497	100	
	477	84.7548	84.7548	100	
	478	84.7509	84.7509	100	
	479	84.7534	84.7534	100	
	480	84.7534	84.7534	100	
	481	84.7559	84.7559	100	
	482	84.7548	84.7548	100	
	483	84.7559	84.7559	100	
	484	84.7532	84.7532	100	
	485	84.7532	84.7532	100	
	486	84.7532	84.7532	100	
	487	84.7546	84.7546	100	
	488	84.7546	84.7546	100	
	489	84.7559	84.7559	100	
	490	84.7585	84.7585	100	
	491	84.7571	84.7571	100	
	492	84.7585	84.7585	100	
	493	84.7585	84.7585	100	
	494	84.7559	84.7559	100	
	495	84.7534	84.7534	100	
	496	84.7548	84.7548	100	
	497	84.7548	84.7548	100	
	498	84.7523	84.7523	100	
	499	84.7523	84.7523	100	
	500	84.7497	84.7497	100	
	501	84.7536	84.7536	100	
	502	84.7536	84.7536	100	
	503	84.7536	84.7536	100	
	504	84.7536	84.7536	100	
	505	84.7523	84.7523	100	
	506	84.7523	84.7523	100	
	507	84.7562	84.7562	100	
	508	84.7539	84.7539	100	
	509	84.7553	84.7553	100	
	510	84.7578	84.7578	100	
	511	84.7578	84.7578	100	
	512	84.7564	84.7564	100	
	513	84.7564	84.7564	100	
	514	84.7578	84.7578	100	
	515	84.7578	84.7578	100	
	516	84.7578	84.7578	100	
	517	84.7564	84.7564	100	
	518	84.7525	84.7525	100	
	519	84.7525	84.7525	100	
	520	84.7525	84.7525	100	
	521	84.7525	84.7525	100	
	522	84.7525	84.7525	100	
	523	84.755	84.755	100	
	524	84.7548	84.7548	100	
	525	84.7562	84.7562	100	
	526	84.7536	84.7536	100	
	527	84.7536	84.7536	100	
	528	84.7536	84.7536	100	
	529	84.7536	84.7536	100	
	530	84.7536	84.7536	100	
	531	84.755	84.755	100	
	532	84.7539	84.7539	100	
	533	84.7575	84.7575	100	
	534	84.7562	84.7562	100	
	535	84.7562	84.7562	100	
	536	84.7575	84.7575	100	
	537	84.7504	84.7504	100	
	538	84.7493	84.7493	100	
	539	84.7523	84.7523	100	
	540	84.7603	84.7603	100	
	541	84.7587	84.7587	100	
	542	84.9867	84.9867	100	
	543	85.0343	85.0343	100	
	544	85.0104	85.0104	100	
	545	85.0176	85.0176	100	
	546	85.0426	85.0426	100	
	547	84.9671	84.9671	100	
	548	84.9899	84.9899	100	
	549	85.0281	85.0281	100	
	550	84.9735	84.9735	100	
	551	85.0071	85.0071	100	
	552	85.0233	85.0233	100	
	553	84.9925	84.9925	100	
	554	84.9906	84.9906	100	
	555	84.9928	84.9928	100	
	556	84.987	84.987	100	
	557	84.9973	84.9973	100	
	558	85.0083	85.0083	100	
	559	84.9722	84.9722	100	
	560	84.9712	84.9712	100	
	561	84.9829	84.9829	100	
	562	85.0186	85.0186	100	
	563	84.9874	84.9874	100	
	564	85.0861	85.0861	100	
	565	85.1056	85.1056	100	
	566	85.0747	85.0747	100	
	567	85.1395	85.1395	100	
	568	85.0286	85.0286	100	
	569	85.0818	85.0818	100	
	570	85.0652	85.0652	100	
	571	85.0594	85.0594	100	
	572	85.0805	85.0805	100	
	573	85.084	85.084	100	
	574	85.0304	85.0304	100	
	575	85.0829	85.0829	100	
	576	85.0627	85.0627	100	
	577	85.0051	85.0051	100	
	578	85.0079	85.0079	100	
	579	85.0453	85.0453	100	
	580	85.0856	85.0856	100	
	581	85.0914	85.0914	100	
	582	85.0885	85.0885	100	
	583	85.1316	85.1316	100	
	584	85.0885	85.0885	100	
	585	85.0712	85.0712	100	
	586	84.9965	84.9965	100	
	587	84.9908	84.9908	100	
	588	84.9936	84.9936	100	
	589	85.0424	85.0424	100	
	590	85.0713	85.0713	100	
	591	85.0772	85.0772	100	
	592	85.0947	85.0947	100	
	593	85.1062	85.1062	100	
	594	85.0571	85.0571	100	
	595	85.0427	85.0427	100	
	596	84.9937	84.9937	100	
	597	84.9821	84.9821	100	
	598	84.9936	84.9936	100	
	599	85.0367	85.0367	100	
	600	85.1609	85.1609	100	
	601	85.3911	85.3911	100	
	602	85.549	85.549	100	
	603	85.7708	85.7708	100	
	604	85.9813	85.9813	100	
	605	86.162	86.162	100	
	606	86.4007	86.4007	100	
	607	86.6085	86.6085	100	
	608	86.8269	86.8269	100	
	609	87.0367	87.0367	100	
	610	87.1781	87.1781	100	
	611	87.4396	87.4396	100	
	612	87.6035	87.6035	100	
	613	87.8024	87.8024	100	
	614	87.9722	87.9722	100	
	615	88.1013	88.1013	100	
	616	88.3115	88.3115	100	
	617	88.5047	88.5047	100	
	618	88.6826	88.6826	100	
	619	88.8293	88.8293	100	
	620	88.9736	88.9736	100	
	621	89.2238	89.2238	100	
	622	89.3904	89.3904	100	
	623	89.7072	89.7072	100	
	624	89.8683	89.8683	100	
	625	90.0379	90.0379	100	
	626	90.2797	90.2797	100	
	627	90.4902	90.4902	100	
	628	90.72	90.72	100	
	629	90.9155	90.9155	100	
	630	91.0367	91.0367	100	
	631	91.2754	91.2754	100	
	632	91.4277	91.4277	100	
	633	91.6265	91.6265	100	
	634	91.7731	91.7731	100	
	635	92.009	92.009	100	
	636	92.1012	92.1012	100	
	637	92.2482	92.2482	100	
	638	92.3975	92.3975	100	
	639	92.5788	92.5788	100	
	640	92.847	92.847	100	
	641	92.9854	92.9854	100	
	642	93.2556	93.2556	100	
	643	93.4515	93.4515	100	
	644	93.6763	93.6763	100	
	645	93.8426	93.8426	100	
	646	94.1649	94.1649	100	
	647	94.3123	94.3123	100	
	648	94.4528	94.4528	100	
	649	94.6461	94.6461	100	
	650	94.7263	94.7263	100	
	651	95.0346	95.0346	100	
	652	95.1462	95.1462	100	
	653	95.3804	95.3804	100	
	654	95.6534	95.6534	100	
	655	95.857	95.857	100	
	656	96.0076	96.0076	100	
	657	96.1688	96.1688	100	
	658	96.427	96.427	100	
	659	96.7266	96.7266	100	
	660	96.8943	96.8943	100	
	661	97.0029	97.0029	100	
	662	97.1117	97.1117	100	
	663	97.3576	97.3576	100	
	664	97.6275	97.6275	100	
	665	97.8167	97.8167	100	
	666	97.9387	97.9387	100	
	667	98.0881	98.0881	100	
	668	98.2914	98.2914	100	
	669	98.6059	98.6059	100	
	670	98.7645	98.7645	100	
	671	98.9222	98.9222	100	
	672	99.057	99.057	100	
	673	99.3373	99.3373	100	
	674	99.6272	99.6272	100	
	675	99.8167	99.8167	100	
	676	99.9214	99.9214	100	
	677	100.056	100.056	100	
	678	100.283	100.283	100	
	679	100.58	100.58	100	
	680	100.73	100.73	100	
	681	101.837	101.837	100	
	682	102.954	102.954	100	
	683	104.038	104.038	100	
	684	105.146	105.146	100	
	685	106.188	106.188	100	
	686	107.302	107.302	100	
	687	108.346	108.346	100	
	688	109.474	109.474	100	
	689	110.467	110.467	100	
	690	111.646	111.646	100	
	691	112.646	112.646	100	
	692	113.811	113.811	100	
	693	114.827	114.827	100	
	694	115.966	115.966	100	
	695	117.014	117.014	100	
	696	118.136	118.136	100	
	697	119.177	119.177	100	
	698	120.274	120.274	100	
	699	121.384	121.384	100	
	700	122.479	122.479	100	
	701	123.586	123.586	100	
	702	124.617	124.617	100	
	703	125.79	125.79	100	
	704	126.823	126.823	100	
	705	128.009	128.009	100	
	706	129.033	129.033	100	
	707	130.222	130.222	100	
	708	131.214	131.214	100	
	709	132.397	132.397	100	
	710	133.401	133.401	100	
	711	134.581	134.581	100	
	712	135.588	135.588	100	
	713	136.751	136.751	100	
	714	136.337	136.337	100	
	715	135.778	135.778	100	
	716	135.6	135.6	100	
	717	135.363	135.363	100	
	718	134.784	134.784	100	
	719	134.35	134.35	100	
	720	134.135	134.135	100	
	721	133.962	133.962	100	
	722	133.392	133.392	100	
	723	132.949	132.949	100	
	724	132.725	132.725	100	
	725	132.425	132.425	100	
	726	132.01	132.01	100	
	727	131.718	131.718	100	
	728	131.462	131.462	100	
	729	131.015	131.015	100	
	730	130.603	130.603	100	
	731	130.304	130.304	100	
	732	129.999	129.999	100	
	733	129.446	129.446	100	
	734	129.119	129.119	100	
	735	128.889	128.889	100	
	736	128.566	128.566	100	
	737	128.103	128.103	100	
	738	127.726	127.726	100	
	739	127.464	127.464	100	
	740	127.145	127.145	100	
	741	126.736	126.736	100	
	742	126.299	126.299	100	
	743	126.037	126.037	100	
	744	125.712	125.712	100	
	745	125.367	125.367	100	
	746	124.987	124.987	100	
	747	124.592	124.592	100	
	748	124.241	124.241	100	
	749	123.913	123.913	100	
	750	123.603	123.603	100	
	751	123.225	123.225	100	
	752	123.22	123.22	100	
	753	123.168	123.168	100	
	754	123.161	123.161	100	
	755	123.191	123.191	100	
	756	123.194	123.194	100	
	757	123.182	123.182	100	
	758	123.177	123.177	100	
	759	123.156	123.156	100	
	760	123.159	123.159	100	
	761	123.168	123.168	100	
	762	123.185	123.185	100	
	763	123.211	123.211	100	
	764	123.237	123.237	100	
	765	123.263	123.263	100	
	766	123.26	123.26	100	
	767	123.252	123.252	100	
	768	123.26	123.26	100	
	769	123.245	123.245	100	
	770	123.252	123.252	100	
	771	123.248	123.248	100	
	772	123.208	123.208	100	
	773	123.234	123.234	100	
	774	123.216	123.216	100	
	775	123.22	123.22	100	
	776	123.231	123.231	100	
	777	123.147	123.147	100	
	778	123.179	123.179	100	
	779	123.191	123.191	100	
	780	123.191	123.191	100	
	781	123.188	123.188	100	
	782	123.171	123.171	100	
	783	123.156	123.156	100	
	784	123.156	123.156	100	
	785	123.156	123.156	100	
	786	123.17	123.17	100	
	787	123.191	123.191	100	
	788	123.214	123.214	100	
	789	123.231	123.231	100	
	790	123.252	123.252	100	
	791	123.263	123.263	100	
	792	123.251	123.251	100	
	793	123.263	123.263	100	
	794	123.269	123.269	100	
	795	123.234	123.234	100	
	796	123.234	123.234	100	
	797	123.219	123.219	100	
	798	123.219	123.219	100	
	799	123.237	123.237	100	
	800	123.222	123.222	100	
	801	123.159	123.159	100	
	802	123.177	123.177	100	
	803	123.17	123.17	100	
	804	123.191	123.191	100	
	805	123.182	123.182	100	
	806	123.168	123.168	100	
	807	123.159	123.159	100	
	808	123.156	123.156	100	
	809	123.165	123.165	100	
	810	123.18	123.18	100	
	811	123.205	123.205	100	
	812	123.225	123.225	100	
	813	123.249	123.249	100	
	814	123.266	123.266	100	
	815	123.251	123.251	100	
	816	123.272	123.272	100	
	817	123.266	123.266	100	
	818	123.245	123.245	100	
	819	123.249	123.249	100	
	820	123.213	123.213	100	
	821	123.251	123.251	100	
	822	123.266	123.266	100	
	823	123.245	123.245	100	
	824	123.812	123.812	100	
	825	124.399	124.399	100	
	826	124.934	124.934	100	
	827	125.654	125.654	100	
	828	126.091	126.091	100	
	829	126.739	126.739	100	
	830	127.331	127.331	100	
	831	127.942	127.942	100	
	832	128.41	128.41	100	
	833	129.095	129.095	100	
	834	129.674	129.674	100	
	835	130.197	130.197	100	
	836	130.9	130.9	100	
	837	131.437	131.437	100	
	838	132.011	132.011	100	
	839	132.565	132.565	100	
	840	133.285	133.285	100	
	841	133.682	133.682	100	
	842	134.45	134.45	100	
	843	134.946	134.946	100	
	844	135.581	135.581	100	
	845	135.964	135.964	100	
	846	136.864	136.864	100	
	847	137.164	137.164	100	
	848	137.927	137.927	100	
	849	138.433	138.433	100	
	850	139.199	139.199	100	
	851	139.466	139.466	100	
	852	140.445	140.445	100	
	853	140.923	140.923	100	
	854	141.579	141.579	100	
	855	142.132	142.132	100	
	856	142.845	142.845	100	
	857	143.26	143.26	100	
	858	144.019	144.019	100	
	859	144.528	144.528	100	
	860	145.159	145.159	100	
	861	145.671	145.671	100	
	862	146.437	146.437	100	
	863	146.819	146.819	100	
	864	147.544	147.544	100	
	865	148.068	148.068	100	
	866	148.712	148.712	100	
	867	149.19	149.19	100	
	868	149.906	149.906	100	
	869	150.428	150.428	100	
	870	151.057	151.057	100	
	871	151.622	151.622	100	
	872	152.321	152.321	100	
	873	152.787	152.787	100	
	874	153.463	153.463	100	
	875	154.061	154.061	100	
	876	154.609	154.609	100	
	877	155.172	155.172	100	
	878	155.886	155.886	100	
	879	156.338	156.338	100	
	880	156.971	156.971	100	
	881	157.633	157.633	100	
	882	158.142	158.142	100	
	883	158.738	158.738	100	
	884	159.284	159.284	100	
	885	159.961	159.961	100	
	886	160.508	160.508	100	
	887	161.12	161.12	100	
	888	161.748	161.748	100	
	889	162.294	162.294	100	
	890	162.882	162.882	100	
	891	163.578	163.578	100	
	892	164.024	164.024	100	
	893	164.695	164.695	100	
	894	165.33	165.33	100	
	895	165.842	165.842	100	
	896	166.406	166.406	100	
	897	167.178	167.178	100	
	898	167.575	167.575	100	
	899	168.263	168.263	100	
	900	168.709	168.709	100	
	901	169.482	169.482	100	
	902	169.949	169.949	100	
	903	169.258	169.258	100	
	904	168.591	168.591	100	
	905	167.883	167.883	100	
	906	167.146	167.146	100	
	907	166.634	166.634	100	
	908	165.9	165.9	100	
	909	165.183	165.183	100	
	910	164.461	164.461	100	
	911	163.779	163.779	100	
	912	163.115	163.115	100	
	913	162.433	162.433	100	
	914	161.776	161.776	100	
	915	161.071	161.071	100	
	916	160.332	160.332	100	
	917	159.819	159.819	100	
	918	159.095	159.095	100	
	919	158.349	158.349	100	
	920	157.673	157.673	100	
	921	156.988	156.988	100	
	922	156.18	156.18	100	
	923	155.619	155.619	100	
	924	154.859	154.859	100	
	925	154.18	154.18	100	
	926	153.553	153.553	100	
	927	152.821	152.821	100	
	928	152.027	152.027	100	
	929	151.498	151.498	100	
	930	150.784	150.784	100	
	931	150.001	150.001	100	
	932	149.311	149.311	100	
	933	148.752	148.752	100	
	934	148.033	148.033	100	
	935	147.251	147.251	100	
	936	146.649	146.649	100	
	937	145.935	145.935	100	
	938	145.228	145.228	100	
	939	144.615	144.615	100	
	940	143.843	143.843	100	
	941	143.124	143.124	100	
	942	142.54	142.54	100	
	943	141.863	141.863	100	
	944	141.055	141.055	100	
	945	140.385	140.385	100	
	946	139.855	139.855	100	
	947	139.084	139.084	100	
	948	138.305	138.305	100	
	949	137.734	137.734	100	
	950	137.021	137.021	100	
	951	136.302	136.302	100	
	952	135.665	135.665	100	
	953	134.874	134.874	100	
	954	134.25	134.25	100	
	955	133.622	133.622	100	
	956	132.888	132.888	100	
	957	132.129	132.129	100	
	958	131.553	131.553	100	
	959	130.923	130.923	100	
	960	130.106	130.106	100	
	961	129.433	129.433	100	
	962	128.874	128.874	100	
	963	128.06	128.06	100	
	964	127.439	127.439	100	
	965	126.759	126.759	100	
	966	125.959	125.959	100	
	967	125.381	125.381	100	
	968	124.748	124.748	100	
	969	123.924	123.924	100	
	970	123.209	123.209	100	
	971	122.707	122.707	100	
	972	121.965	121.965	100	
	973	121.114	121.114	100	
	974	120.549	120.549	100	
	975	119.956	119.956	100	
	976	119.157	119.157	100	
	977	118.457	118.457	100	
	978	117.827	117.827	100	
	979	117.074	117.074	100	
	980	116.438	116.438	100	
	981	115.735	115.735	100	
	982	115.007	115.007	100	
	983	114.297	114.297	100	
	984	113.671	113.671	100	
	985	113.018	113.018	100	
	986	112.187	112.187	100	
	987	111.562	111.562	100	
	988	110.987	110.987	100	
	989	110.19	110.19	100	
	990	109.459	109.459	100	
	991	108.857	108.857	100	
	992	108.852	108.852	100	
	993	108.844	108.844	100	
	994	108.824	108.824	100	
	995	108.818	108.818	100	
	996	108.809	108.809	100	
	997	108.791	108.791	100	
	998	108.794	108.794	100	
	999	108.794	108.794	100	
	1000	108.794	108.794	100	
	1001	108.798	108.798	100	
	1002	108.798	108.798	100	
	1003	108.789	108.789	100	
	1004	108.795	108.795	100	
	1005	108.792	108.792	100	
	1006	108.782	108.782	100	
	1007	108.777	108.777	100	
	1008	108.771	108.771	100	
	1009	108.772	108.772	100	
	1010	108.778	108.778	100	
	1011	108.769	108.769	100	
	1012	108.772	108.772	100	
	1013	108.777	108.777	100	
	1014	108.774	108.774	100	
	1015	108.771	108.771	100	
	1016	108.768	108.768	100	
	1017	108.768	108.768	100	
	1018	108.783	108.783	100	
	1019	108.795	108.795	100	
	1020	108.798	108.798	100	
	1021	108.815	108.815	100	
	1022	108.826	108.826	100	
	1023	108.823	108.823	100	
	1024	108.82	108.82	100	
	1025	108.82	108.82	100	
	1026	108.832	108.832	100	
	1027	108.893	108.893	100	
	1028	108.893	108.893	100	
	1029	108.884	108.884	100	
	1030	108.884	108.884	100	
	1031	108.872	108.872	100	
	1032	108.849	108.849	100	
	1033	108.831	108.831	100	
	1034	108.849	108.849	100	
	1035	108.873	108.873	100	
	1036	108.893	108.893	100	
	1037	108.893	108.893	100	
	1038	108.907	108.907	100	
	1039	108.915	108.915	100	
	1040	108.924	108.924	100	
	1041	108.929	108.929	100	
	1042	108.941	108.941	100	
	1043	108.956	108.956	100	
	1044	108.956	108.956	100	
	1045	108.939	108.939	100	
	1046	108.91	108.91	100	
	1047	108.89	108.89	100	
	1048	108.875	108.875	100	
	1049	108.854	108.854	100	
	1050	108.854	108.854	100	
	1051	108.852	108.852	100	
	1052	108.812	108.812	100	
	1053	108.801	108.801	100	
	1054	108.786	108.786	100	
	1055	108.8	108.8	100	
	1056	108.785	108.785	100	
	1057	108.796	108.796	100	
	1058	108.789	108.789	100	
	1059	108.809	108.809	100	
	1060	108.802	108.802	100	
	1061	108.825	108.825	100	
	1062	108.8	108.8	100	
	1063	108.798	108.798	100	
	1064	108.847	108.847	100	
	1065	108.804	108.804	100	
	1066	108.797	108.797	100	
	1067	108.745	108.745	100	
	1068	108.75	108.75	100	
	1069	108.77	108.77	100	
	1070	108.796	108.796	100	
	1071	108.822	108.822	100	
	1072	108.852	108.852	100	
	1073	108.872	108.872	100	
	1074	108.885	108.885	100	
	1075	108.641	108.641	100	
	1076	108.634	108.634	100	
	1077	108.612	108.612	100	
	1078	108.653	108.653	100	
	1079	108.665	108.665	100	
	1080	108.716	108.716	100	
	1081	108.756	108.756	100	
	1082	108.805	108.805	100	
	1083	108.867	108.867	100	
	1084	108.906	108.906	100	
	1085	108.599	108.599	100	
	1086	108.601	108.601	100	
	1087	108.655	108.655	100	
	1088	108.669	108.669	100	
	1089	108.762	108.762	100	
	1090	108.809	108.809	100	
	1091	108.864	108.864	100	
	1092	108.945	108.945	100	
	1093	108.572	108.572	100	
	1094	108.636	108.636	100	
	1095	108.587	108.587	100	
	1096	108.597	108.597	100	
	1097	108.557	108.557	100	
	1098	108.58	108.58	100	
	1099	108.547	108.547	100	
	1100	108.598	108.598	100	
	1101	108.605	108.605	100	
	1102	108.602	108.602	100	
	1103	108.592	108.592	100	
	1104	108.577	108.577	100	
	1105	108.573	108.573	100	
	1106	108.571	108.571	100	
	1107	108.586	108.586	100	
	1108	108.559	108.559	100	
	1109	108.592	108.592	100	
	1110	108.559	108.559	100	
	1111	108.579	108.579	100	
	1112	108.554	108.554	100	
	1113	108.577	108.577	100	
	1114	108.573	108.573	100	
	1115	108.595	108.595	100	
	1116	108.613	108.613	100	
	1117	108.624	108.624	100	
	1118	108.634	108.634	100	
	1119	108.587	108.587	100	
	1120	108.582	108.582	100	
	1121	108.6	108.6	100	
	1122	108.64	108.64	100	
	1123	108.648	108.648	100	
	1124	108.666	108.666	100	
	1125	108.566	108.566	100	
	1126	108.583	108.583	100	
	1127	108.594	108.594	100	
	1128	108.624	108.624	100	
	1129	108.601	108.601	100	
	1130	108.603	108.603	100	
	1131	108.576	108.576	100	
	1132	108.611	108.611	100	
	1133	108.554	108.554	100	
	1134	108.527	108.527	100	
	1135	108.53	108.53	100	
	1136	108.567	108.567	100	
	1137	108.562	108.562	100	
	1138	108.542	108.542	100	
	1139	108.544	108.544	100	
	1140	108.552	108.552	100	
	1141	108.558	108.558	100	
	1142	108.542	108.542	100	
	1143	108.537	108.537	100	
	1144	108.527	108.527	100	
	1145	108.527	108.527	100	
	1146	108.533	108.533	100	
	1147	108.54	108.54	100	
	1148	108.541	108.541	100	
	1149	108.539	108.539	100	
	1150	108.534	108.534	100	
	1151	108.539	108.539	100	
	1152	108.536	108.536	100	
	1153	108.534	108.534	100	
	1154	108.536	108.536	100	
	1155	108.534	108.534	100	
	1156	108.531	108.531	100	
	1157	108.534	108.534	100	
	1158	108.531	108.531	100	
	1159	108.531	108.531	100	
	1160	108.531	108.531	100	
	1161	108.534	108.534	100	
	1162	108.528	108.528	100	
	1163	108.531	108.531	100	
	1164	108.531	108.531	100	
	1165	108.531	108.531	100	
	1166	108.531	108.531	100	
	1167	108.531	108.531	100	
	1168	108.531	108.531	100	
	1169	108.528	108.528	100	
	1170	108.53	108.53	100	
	1171	108.531	108.531	100	
	1172	108.529	108.529	100	
	1173	108.523	108.523	100	
	1174	108.523	108.523	100	
	1175	108.53	108.53	100	
	1176	108.536	108.536	100	
	1177	108.531	108.531	100	
	1178	108.531	108.531	100	
	1179	108.527	108.527	100	
	1180	108.531	108.531	100	
	1181	108.529	108.529	100	
	1182	108.528	108.528	100	
	1183	108.527	108.527	100	
	1184	108.525	108.525	100	
	1185	108.529	108.529	100	
	1186	108.53	108.53	100	
	1187	108.529	108.529	100	
	1188	108.529	108.529	100	
	1189	108.531	108.531	100	
	1190	108.531	108.531	100	
	1191	108.531	108.531	100	
	1192	108.53	108.53	100	
	1193	108.531	108.531	100	
	1194	108.53	108.53	100	
	1195	108.532	108.532	100	
	1196	108.532	108.532	100	
	1197	108.532	108.532	100	
	1198	108.527	108.527	100	
	1199	108.531	108.531	100	
	1200	108.535	108.535	100	
	1201	108.535	108.535	100	
	1202	108.734	108.734	100	
	1203	108.941	108.941	100	
	1204	109.151	109.151	100	
	1205	109.322	109.322	100	
	1206	109.505	109.505	100	
	1207	109.679	109.679	100	
	1208	109.871	109.871	100	
