Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	960
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	819	287.031	606.676	
	820	287.234	606.684	
	821	287.543	606.68	
	822	287.738	606.676	
	823	287.859	606.68	
	824	288.074	606.684	
	825	288.18	606.707	
	826	288.32	606.734	
	827	288.477	606.773	
	828	288.609	606.809	
	829	288.711	606.852	
	830	288.773	606.895	
	831	288.824	606.941	
	832	288.918	606.992	
	833	289.043	607.043	
	834	289.09	607.281	
	835	289.203	607.297	
	836	289.348	607.328	
	837	289.504	607.355	
	838	289.633	607.395	
	839	289.719	607.441	
	840	289.773	607.492	
	841	289.816	607.531	
	842	289.902	607.563	
	843	290.012	607.586	
	844	290.09	607.594	
	845	290.219	607.59	
	846	290.359	607.598	
	847	290.492	607.617	
	848	290.621	607.637	
	849	290.719	607.652	
	850	290.785	607.676	
	851	290.848	607.703	
	852	290.953	607.746	
	853	290.992	607.805	
	854	291.051	607.879	
	855	291.172	607.949	
	856	291.332	608.004	
	857	291.48	608.039	
	858	291.473	607.938	
	859	291.578	607.98	
	860	291.664	608.035	
	861	291.719	608.121	
	862	291.785	608.211	
	863	291.914	608.273	
	864	292.059	608.316	
	865	292.246	608.336	
	866	292.355	608.359	
	867	292.445	608.395	
	868	292.566	608.43	
	869	292.672	608.465	
	870	292.75	608.508	
	871	292.816	608.566	
	872	292.855	608.625	
	873	292.957	608.688	
	874	293.098	608.754	
	875	293.246	608.816	
	876	293.336	609.031	
	877	293.496	609.066	
	878	293.605	609.133	
	879	293.695	609.176	
	880	293.77	609.242	
	881	293.855	609.297	
	882	293.945	609.355	
	883	294.082	609.395	
	884	294.219	609.434	
	885	294.422	609.457	
	886	294.527	609.484	
	887	294.633	609.504	
	888	294.723	609.527	
	889	294.781	609.555	
	890	294.836	609.578	
	891	294.902	609.609	
	892	295	609.648	
	893	295.113	609.695	
	894	295.223	609.742	
	895	295.273	610.074	
	896	295.445	610.059	
	897	295.543	610.063	
	898	295.633	610.086	
	899	295.703	610.113	
	900	296.055	610.148	
	901	296.531	610.207	
	902	296.754	610.414	
	903	296.469	610.527	
	904	295.988	610.711	
	905	295.664	610.984	
	906	295.258	611.148	
	907	294.793	611.309	
	908	294.477	611.422	
	909	294.016	611.516	
	910	293.691	611.625	
	911	293.309	611.777	
	912	292.805	612.063	
	913	292.477	612.203	
	914	292.004	612.34	
	915	291.672	612.43	
	916	291.25	612.484	
	917	290.801	612.516	
	918	290.402	612.605	
	919	289.93	612.746	
	920	289.629	612.848	
	921	289.199	613.086	
	922	288.754	613.223	
	923	288.379	613.332	
	924	287.93	613.414	
	925	287.605	613.52	
	926	287.188	613.648	
	927	286.73	613.781	
	928	286.355	614.012	
	929	285.855	614.16	
	930	285.547	614.281	
	931	285.121	614.375	
	932	284.727	614.461	
	933	284.355	614.566	
	934	283.855	614.707	
	935	283.547	614.82	
	936	283.102	615.066	
	937	282.707	615.203	
	938	282.355	615.313	
	939	282.594	615.219	
	940	282.789	615.074	
	941	283.098	614.781	
	942	283.367	614.645	
	943	283.633	614.504	
	944	283.855	614.383	
	945	284.121	614.281	
	946	284.414	614.18	
	947	284.637	614.063	
	948	284.855	613.758	
	949	285.105	613.625	
	950	285.414	613.523	
	951	285.582	613.43	
	952	285.793	613.305	
	953	285.973	613.172	
	954	286.148	613.074	
	955	286.496	612.652	
	956	286.652	612.555	
	957	286.84	612.438	
	958	287.004	612.297	
	959	287.176	612.184	
	960	287.547	611.738	
	961	287.719	611.645	
	962	287.891	611.547	
	963	288.039	611.438	
	964	288.215	611.344	
	965	288.609	611.27	
	966	288.855	611.27	
	967	292.77	613.156	
	968	293.582	612.898	
	969	294.41	612.563	
	970	295.246	612.211	
	971	296.086	611.863	
	972	296.93	611.488	
	973	297.777	611.109	
	974	298.605	610.723	
	975	299.441	610.316	
	976	300.266	609.891	
	977	301.09	609.492	
	978	301.93	609.082	
	979	301.727	609.32	
	980	301.5	609.48	
	981	301.234	609.512	
	982	300.789	609.355	
	983	299.953	609.016	
	984	298.883	608.625	
	985	297.777	608.234	
	986	296.668	607.828	
	987	295.617	607.375	
	988	298.25	609.289	
	989	297.34	608.832	
	990	296.922	608.492	
	991	296.328	608.242	
	992	296.008	608.074	
	993	295.617	607.992	
	994	295.25	607.938	
	995	295.047	607.91	
	996	294.777	607.922	
	997	294.438	607.941	
	998	294.164	607.965	
	999	293.969	607.984	
	1000	293.738	608.027	
	1001	293.438	608.32	
	1002	293.168	608.375	
	1003	292.961	608.398	
	1004	292.715	608.445	
	1005	292.469	608.48	
	1006	292.152	608.523	
	1007	291.91	608.578	
	1008	291.672	608.656	
	1009	291.48	608.727	
	1010	293.703	608.371	
	1011	296.051	607.77	
	1012	298.5	607.422	
	1013	300.734	606.855	
	1014	303.039	606.637	
	1015	305.539	606.414	
	1016	307.758	605.848	
	1017	310.031	605.625	
	1018	312.637	605.512	
	1019	314.918	605.402	
	1020	317.59	604.672	
	1021	319.832	604.273	
	1022	322.184	604.008	
	1023	324.52	603.801	
	1024	326.824	603.293	
	1025	329.211	602.895	
	1026	331.621	602.492	
	1027	333.902	602.281	
	1028	336.199	601.855	
	1029	338.602	601.582	
	1030	340.793	601.285	
	1031	343.277	600.984	
	1032	345.602	600.691	
	1033	347.793	600.48	
	1034	350.355	600.176	
	1035	352.633	599.875	
	1036	354.867	599.617	
	1037	357.43	599.355	
	1038	359.676	599.043	
	1039	361.906	598.844	
	1040	364.512	598.598	
	1041	366.777	598.344	
	1042	369.094	598.051	
	1043	371.594	597.785	
	1044	373.777	597.57	
	1045	376.207	597.332	
	1046	378.613	596.996	
	1047	380.777	596.762	
	1048	383.324	596.551	
	1049	385.617	596.355	
	1050	387.828	596.008	
	1051	390.449	595.684	
	1052	390.691	595.754	
	1053	390.816	595.77	
	1054	391.277	595.699	
	1055	391.605	595.609	
	1056	391.777	595.531	
	1057	391.832	595.406	
	1058	392.188	595.258	
	1059	392.48	595.043	
	1060	392.598	594.879	
	1061	392.777	594.711	
	1062	392.777	594.59	
	1063	392.934	594.414	
	1064	393.238	594.227	
	1065	393.469	593.992	
	1066	393.586	593.805	
	1067	393.715	593.641	
	1068	393.777	593.48	
	1069	393.797	593.289	
	1070	393.949	593.059	
	1071	394.172	592.855	
	1072	394.387	592.656	
	1073	394.516	592.488	
	1074	394.559	592.277	
	1075	394.68	592.039	
	1076	394.777	591.848	
	1077	394.777	591.66	
	1078	394.859	591.48	
	1079	395.074	591.23	
	1080	395.27	591.043	
	1081	395.434	590.836	
	1082	395.535	590.645	
	1083	395.594	590.453	
	1084	395.641	590.23	
	1085	395.77	590.023	
	1086	395.777	589.832	
	1087	395.777	589.66	
	1088	395.887	589.473	
	1089	396.074	589.238	
	1090	396.117	589.297	
	1091	396.156	589.371	
	1092	396.191	589.449	
	1093	396.23	589.523	
	1094	396.277	589.59	
	1095	396.301	589.645	
	1096	396.277	589.688	
	1097	396.375	589.723	
	1098	396.41	589.77	
	1099	396.441	589.82	
	1100	396.469	589.875	
	1101	396.484	589.926	
	1102	396.473	589.98	
	1103	396.398	590.121	
	1104	396.34	590.348	
	1105	396.277	590.586	
	1106	396.211	590.746	
	1107	396.133	590.938	
	1108	396.078	591.105	
	1109	396.012	591.309	
	1110	395.926	591.547	
	1111	395.863	591.727	
	1112	395.816	591.891	
	1113	395.797	592.035	
	1114	395.777	592.238	
	1115	395.777	592.457	
	1116	395.777	592.66	
	1117	395.777	592.84	
	1118	395.727	592.992	
	1119	395.668	593.203	
	1120	395.641	593.418	
	1121	395.605	593.637	
	1122	395.59	593.809	
	1123	395.563	593.965	
	1124	395.523	594.137	
	1125	395.496	594.344	
	1126	395.426	594.555	
	1127	395.277	594.707	
	1128	395.203	594.82	
	1129	395.113	594.887	
	1130	395.074	594.93	
	1131	395.031	594.816	
	1132	395	594.691	
	1133	394.965	594.551	
	1134	394.941	594.379	
	1135	394.926	594.23	
	1136	394.891	594.094	
	1137	394.852	593.969	
	1138	394.793	593.867	
	1139	394.777	593.75	
	1140	394.777	593.648	
	1141	394.777	593.512	
	1142	394.777	593.379	
	1143	394.738	593.273	
	1144	394.66	593.172	
	1145	394.613	593.07	
	1146	394.578	593.004	
	1147	394.566	592.961	
	1148	394.543	592.922	
	1149	394.512	592.879	
	1150	394.473	592.836	
	1151	394.418	592.789	
	1152	394.359	592.75	
	1153	394.277	592.711	
	1154	394.238	592.691	
	1155	394.172	592.656	
	1156	394.113	592.617	
	1157	394.051	592.578	
	1158	393.992	592.543	
	1159	393.941	592.504	
	1160	393.898	592.469	
	1161	393.859	592.434	
	1162	393.824	592.391	
	1163	393.797	592.355	
	1164	393.777	592.313	
	1165	393.777	592.273	
	1166	393.777	592.234	
	1167	393.777	592.203	
	1168	393.777	592.176	
	1169	393.777	592.113	
	1170	393.773	592.082	
	1171	393.742	592.059	
	1172	393.715	592.039	
	1173	393.691	592.012	
	1174	393.668	591.988	
	1175	393.641	591.969	
	1176	393.621	591.941	
	1177	393.602	591.91	
	1178	393.594	591.879	
	1179	393.586	591.852	
	1180	393.582	591.82	
	1181	393.574	591.789	
	1182	393.559	591.762	
	1183	393.543	591.738	
	1184	393.523	591.711	
	1185	393.504	591.691	
	1186	393.484	591.676	
	1187	393.457	591.656	
	1188	393.434	591.633	
	1189	393.402	591.609	
	1190	393.371	591.574	
	1191	393.336	591.543	
	1192	393.305	591.508	
	1193	393.277	591.473	
	1194	393.227	591.426	
	1195	393.25	591.262	
	1196	393.289	591.102	
	1197	393.223	591.031	
	1198	393.031	590.988	
	1199	392.844	590.957	
	1200	392.777	590.93	
	1201	392.777	590.906	
	1202	392.672	590.898	
	1203	392.594	590.895	
	1204	392.527	590.898	
	1205	392.395	590.906	
	1206	392.199	590.914	
	1207	391.977	590.918	
	1208	391.797	590.914	
	1209	391.777	590.91	
	1210	391.773	590.906	
	1211	391.633	590.914	
	1212	391.574	590.922	
	1213	391.484	590.934	
	1214	391.328	590.953	
	1215	391.109	590.965	
	1216	390.906	590.973	
	1217	390.777	590.977	
	1218	390.777	590.977	
	1219	390.715	590.984	
	1220	390.594	590.996	
	1221	390.551	591.012	
	1222	390.461	591.031	
	1223	390.316	591.055	
	1224	390.133	591.066	
	1225	389.945	591.07	
	1226	389.801	591.066	
	1227	389.777	591.051	
	1228	389.695	591.047	
	1229	389.598	591.059	
	1230	389.555	591.07	
	1231	389.473	591.094	
	1232	389.336	591.113	
	1233	389.16	591.133	
	1234	388.977	591.141	
