Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	960
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	685	1494.24	576.582	
	686	1493.83	576.594	
	687	1493.83	576.602	
	688	1493.58	576.633	
	689	1492.97	576.637	
	690	1492.83	576.613	
	691	1492.78	576.613	
	692	1492.2	576.609	
	693	1491.83	576.566	
	694	1491.83	576.523	
	695	1491.63	576.504	
	696	1491.02	576.418	
	697	1490.83	576.223	
	698	1490.83	575.973	
	699	1490.53	575.82	
	700	1490.05	575.617	
	701	1489.88	575.461	
	702	1489.83	575.418	
	703	1489.52	575.27	
	704	1488.95	574.977	
	705	1488.84	574.754	
	706	1488.83	574.637	
	707	1488.64	574.512	
	708	1488.14	574.406	
	709	1487.83	574.086	
	710	1487.84	573.824	
	711	1487.85	573.754	
	712	1493.14	571.156	
	713	1487.16	574.125	
	714	1489.54	573.668	
	715	1490.15	573.449	
	716	1487.11	572.781	
	717	1487.53	572.816	
	718	1485.88	571.816	
	719	1485.71	571.488	
	720	1485.94	571.359	
	721	1485.94	571.234	
	722	1485.78	571.035	
	723	1485.39	570.785	
	724	1485.12	570.641	
	725	1485.03	570.559	
	726	1484.81	570.559	
	727	1484.53	570.633	
	728	1484.41	570.762	
	729	1484.4	571.105	
	730	1484.34	572.02	
	731	1484.33	572.992	
	732	1484.33	573.996	
	733	1484.34	575.031	
	734	1484.35	576.051	
	735	1484.4	577.055	
	736	1484.46	578.012	
	737	1484.57	579	
	738	1484.76	580.012	
	739	1484.87	581.172	
	740	1484.76	582.047	
	741	1485.16	583.031	
	742	1485.23	584.098	
	743	1485.23	585.141	
	744	1485.26	586.105	
	745	1485.3	587.086	
	746	1485.36	588.063	
	747	1485.41	589.086	
	748	1485.47	590.109	
	749	1485.54	591.086	
	750	1485.6	592.066	
	751	1485.59	593.273	
	752	1485.13	594.082	
	753	1485.69	593.5	
	754	1486.15	593.301	
	755	1486.97	592.563	
	756	1487.39	592.32	
	757	1488.18	591.809	
	758	1488.88	591.391	
	759	1489.28	591.098	
	760	1490.17	590.531	
	761	1490.74	590.332	
	762	1491.23	589.766	
	763	1492.12	589.379	
	764	1492.62	589.18	
	765	1493.24	588.609	
	766	1494.09	588.359	
	767	1494.56	587.918	
	768	1495.23	587.395	
	769	1496.04	587.27	
	770	1496.54	586.715	
	771	1497.23	586.383	
	772	1498.09	586.164	
	773	1498.57	585.699	
	774	1499.22	585.344	
	775	1500.12	585.094	
	776	1500.64	584.434	
	777	1501.25	584.332	
	778	1502.15	583.988	
	779	1502.82	583.41	
	780	1503.38	583.293	
